"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3228","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Wed Apr 22 03:56:25 UTC 2026","passed","Wed Apr 22 03:56:28 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3183","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Wed Apr 22 03:56:15 UTC 2026","passed","Wed Apr 22 03:56:18 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3622","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Wed Apr 22 04:09:43 UTC 2026","passed","Wed Apr 22 04:09:47 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","3637","TC-REG-001: Should register a new user account successfully","chromium","Wed Apr 22 03:56:22 UTC 2026","passed","Wed Apr 22 03:56:25 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1586","TC-REG-002: Should show error when registering with an existing email","chromium","Wed Apr 22 03:56:26 UTC 2026","passed","Wed Apr 22 03:56:27 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2978","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Wed Apr 22 04:09:50 UTC 2026","passed","Wed Apr 22 04:09:53 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","3289","TC-REG-002: Should show error when registering with an existing email","webkit","Wed Apr 22 04:09:59 UTC 2026","passed","Wed Apr 22 04:10:03 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4378","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Wed Apr 22 03:56:11 UTC 2026","passed","Wed Apr 22 03:56:15 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","5402","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Wed Apr 22 04:09:38 UTC 2026","passed","Wed Apr 22 04:09:43 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1474","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Wed Apr 22 03:56:19 UTC 2026","passed","Wed Apr 22 03:56:20 UTC 2026","User Login","login/login.spec.ts","",""
"","3281","Authenticate: Login with test account from .env","setup","Wed Apr 22 03:56:34 UTC 2026","passed","Wed Apr 22 03:56:37 UTC 2026","","auth/auth.setup.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1749","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Wed Apr 22 03:56:30 UTC 2026","passed","Wed Apr 22 03:56:32 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","8284","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Wed Apr 22 03:56:38 UTC 2026","passed","Wed Apr 22 03:56:46 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","5931","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Wed Apr 22 03:56:13 UTC 2026","passed","Wed Apr 22 03:56:19 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4924","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Wed Apr 22 03:56:20 UTC 2026","passed","Wed Apr 22 03:56:25 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","7673","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Wed Apr 22 03:56:19 UTC 2026","passed","Wed Apr 22 03:56:27 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","5926","TC-REG-001: Should register a new user account successfully","webkit","Wed Apr 22 04:09:53 UTC 2026","passed","Wed Apr 22 04:09:59 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","6002","TC-REG-001: Should register a new user account successfully","firefox","Wed Apr 22 03:56:32 UTC 2026","passed","Wed Apr 22 03:56:38 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2599","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Wed Apr 22 04:09:48 UTC 2026","passed","Wed Apr 22 04:09:50 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","10055","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Wed Apr 22 04:09:27 UTC 2026","passed","Wed Apr 22 04:09:37 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1395","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Wed Apr 22 03:56:20 UTC 2026","passed","Wed Apr 22 03:56:22 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1661","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Wed Apr 22 03:56:28 UTC 2026","passed","Wed Apr 22 03:56:30 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2331","TC-REG-002: Should show error when registering with an existing email","firefox","Wed Apr 22 03:56:38 UTC 2026","passed","Wed Apr 22 03:56:41 UTC 2026","User Registration","register/register.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","14827","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Wed Apr 22 03:56:28 UTC 2026","passed","Wed Apr 22 03:56:43 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","4073","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Wed Apr 22 03:56:05 UTC 2026","passed","Wed Apr 22 03:56:09 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
